age,balance,campaign,contact,day,default,deposit,duration,education,housing,job,loan,marital,month,pdays,poutcome,previous
41,30,1,cellular,30,no,yes,460,secondary,no,entrepreneur,no,married,apr,-1,unknown,0
68,2027,2,cellular,14,no,yes,404,primary,no,retired,no,divorced,sep,91,success,4
61,1332,1,cellular,12,no,yes,156,tertiary,no,admin.,no,married,mar,-1,unknown,0
37,72,5,cellular,20,no,yes,885,tertiary,yes,management,yes,single,apr,150,failure,7
28,153,2,cellular,23,no,yes,1124,secondary,no,student,no,single,jul,-1,unknown,0
46,70,2,cellular,27,no,yes,229,secondary,yes,admin.,no,married,mar,-1,unknown,0
53,36,1,unknown,2,no,yes,25,secondary,yes,services,yes,divorced,jul,417,success,1
32,-198,3,unknown,21,no,yes,681,secondary,yes,services,no,single,may,-1,unknown,0
33,5,2,cellular,15,no,yes,934,secondary,yes,admin.,no,single,may,368,failure,2
57,2326,1,cellular,17,no,yes,378,tertiary,no,housemaid,no,married,apr,-1,unknown,0
41,67,1,cellular,19,no,yes,814,tertiary,yes,technician,no,married,nov,-1,unknown,0
24,598,1,cellular,12,no,yes,762,secondary,no,technician,no,single,may,182,success,2
45,1527,1,cellular,8,no,yes,132,unknown,no,student,no,single,mar,-1,unknown,0
49,1623,2,cellular,19,no,yes,1081,secondary,yes,management,no,married,nov,-1,unknown,0
30,253,1,cellular,5,no,yes,259,primary,yes,blue-collar,no,single,may,-1,unknown,0
26,1445,1,telephone,23,no,yes,171,secondary,no,services,no,single,oct,-1,unknown,0
57,256,2,cellular,5,no,yes,304,tertiary,no,management,no,married,jun,91,success,1
39,1181,2,cellular,30,no,yes,650,unknown,yes,blue-collar,no,married,jul,-1,unknown,0
40,1646,2,cellular,4,no,yes,392,tertiary,yes,technician,no,single,may,91,success,3
52,-309,2,unknown,19,no,yes,500,tertiary,yes,retired,no,divorced,jun,-1,unknown,0
35,670,4,cellular,13,no,yes,278,tertiary,no,technician,no,single,apr,182,success,2
46,2196,5,cellular,28,no,yes,573,secondary,no,admin.,no,divorced,jul,-1,unknown,0
49,947,2,unknown,20,no,yes,808,secondary,no,services,no,divorced,jun,-1,unknown,0
22,71,1,cellular,13,no,yes,337,secondary,no,student,no,single,jul,181,success,2
36,521,3,cellular,20,no,yes,347,tertiary,no,technician,no,married,oct,-1,unknown,0
38,5115,1,cellular,27,no,yes,99,secondary,yes,technician,no,married,feb,102,success,6
40,-17,1,cellular,11,no,yes,474,tertiary,yes,management,yes,married,may,256,success,1
24,556,2,cellular,18,no,yes,460,secondary,yes,technician,no,married,aug,-1,unknown,0
78,229,1,telephone,22,no,yes,97,primary,no,retired,no,divorced,oct,-1,unknown,0
25,325,3,cellular,22,no,yes,716,secondary,no,technician,no,single,oct,-1,unknown,0
63,5112,2,telephone,13,no,yes,2184,tertiary,no,management,no,married,nov,95,failure,3
31,11821,11,cellular,18,no,yes,384,tertiary,no,management,no,single,aug,-1,unknown,0
41,650,3,cellular,20,no,yes,2420,secondary,yes,technician,no,single,nov,-1,unknown,0
50,8648,3,cellular,12,no,yes,731,secondary,no,retired,no,married,may,176,failure,1
27,168,1,cellular,12,no,yes,123,tertiary,no,self-employed,no,single,nov,196,success,1
27,2486,1,unknown,29,no,yes,733,secondary,yes,blue-collar,no,single,may,-1,unknown,0
50,396,2,unknown,20,no,yes,716,secondary,no,technician,no,divorced,jun,-1,unknown,0
44,1791,1,telephone,12,no,yes,201,tertiary,no,management,no,married,aug,182,success,2
26,168,1,cellular,30,no,yes,394,tertiary,no,self-employed,no,single,apr,-1,unknown,0
46,3308,2,cellular,28,no,yes,219,unknown,no,technician,no,married,jul,-1,unknown,0
36,4721,1,cellular,9,no,yes,150,secondary,no,services,no,married,jun,92,success,5
35,18111,4,cellular,14,no,yes,172,tertiary,no,management,no,single,aug,-1,unknown,0
68,1146,2,cellular,3,no,yes,153,secondary,no,retired,no,married,mar,110,success,3
50,237,1,telephone,5,no,yes,169,secondary,no,admin.,yes,divorced,nov,-1,unknown,0
36,618,1,cellular,13,no,yes,360,unknown,no,services,no,married,jul,335,success,2
34,1085,7,cellular,11,no,yes,101,secondary,no,admin.,no,divorced,mar,-1,unknown,0
30,1028,2,cellular,4,no,yes,1294,tertiary,no,management,no,single,feb,-1,unknown,0
22,114,1,cellular,30,no,yes,517,secondary,no,admin.,no,single,mar,-1,unknown,0
59,0,1,cellular,10,no,yes,982,secondary,yes,admin.,no,married,jul,-1,unknown,0
60,631,2,cellular,12,no,yes,429,primary,no,blue-collar,no,married,aug,-1,unknown,0
32,660,2,cellular,25,no,yes,226,secondary,no,technician,no,married,oct,490,failure,1
46,2421,1,cellular,19,no,yes,1084,tertiary,no,self-employed,no,married,nov,100,failure,4
23,794,3,cellular,26,no,yes,607,secondary,no,student,no,single,jul,171,other,3
22,2138,1,cellular,10,no,yes,164,secondary,no,self-employed,yes,single,aug,109,other,2
59,2965,3,cellular,13,no,yes,1970,secondary,yes,services,no,married,may,-1,unknown,0
26,222,1,cellular,28,no,yes,247,tertiary,no,management,no,single,jun,63,success,2
35,6997,1,cellular,9,no,yes,1121,tertiary,yes,management,no,divorced,jul,-1,unknown,0
53,665,2,cellular,22,no,yes,371,secondary,yes,retired,no,married,apr,-1,unknown,0
39,285,3,cellular,15,no,yes,838,tertiary,yes,management,no,married,jul,-1,unknown,0
32,473,1,cellular,10,no,yes,1064,secondary,no,technician,yes,married,aug,95,success,3
41,2226,2,cellular,7,no,yes,182,tertiary,no,management,no,married,aug,99,failure,1
37,245,2,unknown,7,no,yes,732,secondary,yes,admin.,yes,single,may,-1,unknown,0
35,1133,1,cellular,3,no,yes,102,tertiary,yes,management,no,married,nov,-1,unknown,0
42,294,1,cellular,26,no,yes,513,tertiary,no,management,no,married,aug,-1,unknown,0
27,451,1,cellular,16,no,yes,652,secondary,yes,admin.,no,divorced,jul,-1,unknown,0
57,19268,1,unknown,23,no,yes,301,unknown,no,unknown,no,married,oct,-1,unknown,0
41,1461,2,unknown,6,no,yes,554,primary,yes,blue-collar,no,married,jun,-1,unknown,0
37,465,3,cellular,18,no,yes,899,secondary,yes,housemaid,no,single,may,-1,unknown,0
44,0,3,cellular,5,no,yes,1960,tertiary,no,unemployed,no,divorced,feb,-1,unknown,0
32,654,4,cellular,25,no,yes,615,tertiary,yes,technician,no,single,may,-1,unknown,0
34,79,1,cellular,5,no,yes,203,tertiary,yes,admin.,no,married,aug,92,success,5
42,4216,2,cellular,12,no,yes,186,tertiary,no,services,no,married,jun,-1,unknown,0
54,66,1,cellular,11,no,yes,167,secondary,yes,admin.,no,married,nov,-1,unknown,0
48,0,3,cellular,29,no,yes,1249,tertiary,no,self-employed,no,married,jan,-1,unknown,0
73,5539,1,telephone,6,no,yes,338,primary,no,retired,no,married,aug,-1,unknown,0
33,2599,2,cellular,30,no,yes,1373,tertiary,no,management,no,married,apr,-1,unknown,0
42,2187,3,cellular,17,no,yes,525,tertiary,yes,management,no,married,nov,-1,unknown,0
57,2120,4,cellular,19,no,yes,687,secondary,no,admin.,no,married,aug,-1,unknown,0
29,339,3,unknown,4,no,yes,1576,primary,no,services,no,single,jul,-1,unknown,0
47,8229,2,cellular,8,no,yes,784,secondary,no,blue-collar,no,married,aug,-1,unknown,0
51,346,1,cellular,12,no,yes,122,tertiary,no,management,no,married,feb,92,success,5
34,158,1,cellular,9,no,yes,190,tertiary,no,management,no,married,jun,92,success,9
25,7103,3,cellular,28,no,yes,188,secondary,yes,technician,no,single,may,10,failure,1
50,4855,2,cellular,5,no,yes,720,secondary,no,admin.,no,married,aug,-1,unknown,0
47,3696,2,cellular,12,no,yes,250,secondary,no,admin.,no,single,jul,181,success,4
40,-357,4,cellular,16,no,yes,700,secondary,yes,technician,no,married,jul,-1,unknown,0
79,8304,9,telephone,9,no,yes,303,secondary,no,retired,no,married,mar,-1,unknown,0
30,48,1,cellular,25,no,yes,217,secondary,no,student,no,single,feb,191,success,2
54,384,1,cellular,27,no,yes,200,tertiary,no,self-employed,yes,single,may,-1,unknown,0
53,751,2,cellular,3,no,yes,1528,primary,yes,blue-collar,no,married,feb,-1,unknown,0
33,3546,2,unknown,23,no,yes,777,secondary,yes,blue-collar,no,divorced,may,-1,unknown,0
60,73,2,telephone,8,no,yes,243,tertiary,no,management,no,married,aug,-1,unknown,0
35,71,1,cellular,15,no,yes,651,tertiary,no,self-employed,no,single,jun,-1,unknown,0
46,974,2,cellular,5,no,yes,174,secondary,no,admin.,no,married,jun,80,success,1
52,306,5,cellular,13,no,yes,650,primary,yes,services,no,married,may,-1,unknown,0
50,3463,1,cellular,28,no,yes,96,tertiary,no,management,yes,married,oct,-1,unknown,0
47,3676,2,cellular,15,no,yes,415,secondary,no,admin.,no,married,jul,342,other,1
73,459,1,cellular,17,no,yes,281,tertiary,no,retired,no,married,feb,-1,unknown,0
35,286,2,cellular,30,no,yes,949,tertiary,no,admin.,no,married,apr,-1,unknown,0
26,-11,3,cellular,17,no,yes,1150,secondary,yes,blue-collar,yes,married,jul,-1,unknown,0
46,273,1,cellular,15,no,yes,1962,tertiary,yes,management,no,married,sep,105,failure,3
42,2665,2,cellular,4,no,yes,280,tertiary,yes,management,no,married,jun,126,failure,11
29,3290,1,cellular,12,no,yes,430,tertiary,no,self-employed,no,single,may,50,success,3
30,8535,2,cellular,18,no,yes,393,tertiary,no,management,no,single,jun,-1,unknown,0
37,1276,1,cellular,16,no,yes,146,tertiary,no,management,no,married,nov,94,success,2
28,2736,1,cellular,8,no,yes,705,unknown,no,admin.,no,single,jul,-1,unknown,0
32,10287,4,cellular,27,no,yes,281,secondary,yes,blue-collar,no,married,may,188,failure,1
53,1624,1,cellular,6,no,yes,107,tertiary,no,management,no,married,aug,98,success,6
41,0,1,cellular,17,yes,yes,789,secondary,yes,self-employed,no,married,nov,-1,unknown,0
40,446,1,unknown,16,no,yes,1252,secondary,yes,services,no,married,may,-1,unknown,0
53,395,1,cellular,29,no,yes,136,tertiary,no,technician,no,married,oct,148,failure,1
64,315,1,cellular,17,no,yes,154,primary,no,retired,no,divorced,feb,-1,unknown,0
32,484,2,cellular,12,no,yes,668,secondary,yes,technician,no,married,aug,463,success,1
48,0,1,unknown,30,yes,yes,682,secondary,no,technician,no,married,may,-1,unknown,0
35,507,2,cellular,22,no,yes,560,secondary,yes,admin.,no,single,jul,-1,unknown,0
43,2987,1,cellular,4,no,yes,156,tertiary,no,management,no,married,jun,85,failure,3
25,801,2,cellular,5,no,yes,255,secondary,no,services,no,single,jun,-1,unknown,0
43,0,3,cellular,14,no,yes,1153,tertiary,no,management,no,married,jul,-1,unknown,0
29,572,1,telephone,8,no,yes,319,tertiary,yes,management,no,single,nov,-1,unknown,0
61,2,1,cellular,12,no,yes,131,tertiary,no,management,no,single,aug,114,failure,3
64,34,2,cellular,26,no,yes,244,unknown,no,retired,no,married,aug,-1,unknown,0
27,1075,2,cellular,2,no,yes,529,tertiary,no,technician,no,single,sep,184,success,1
38,508,2,cellular,12,no,yes,1103,tertiary,yes,technician,yes,single,aug,-1,unknown,0
36,926,1,cellular,14,no,yes,216,tertiary,no,management,no,married,apr,-1,unknown,0
61,10861,1,cellular,25,no,yes,225,tertiary,no,self-employed,no,married,oct,91,success,5
49,24,1,cellular,11,no,yes,701,primary,yes,blue-collar,no,divorced,may,362,success,1
33,611,2,telephone,16,no,yes,390,primary,no,blue-collar,no,single,sep,-1,unknown,0
25,1857,1,cellular,12,no,yes,187,secondary,yes,blue-collar,no,single,oct,91,success,12
33,329,1,cellular,6,no,yes,224,secondary,no,blue-collar,no,single,sep,145,other,2
51,2635,3,cellular,21,no,yes,407,tertiary,no,management,no,married,may,74,failure,5
32,225,1,cellular,17,no,yes,574,secondary,yes,blue-collar,no,married,apr,150,failure,1
32,1604,1,cellular,7,no,yes,625,secondary,no,admin.,yes,married,jul,-1,unknown,0
72,4657,1,telephone,23,no,yes,255,primary,no,retired,no,married,mar,91,success,8
34,1406,2,cellular,20,no,yes,63,secondary,yes,admin.,no,married,aug,85,success,1
38,6728,1,cellular,25,no,yes,232,secondary,no,technician,no,married,nov,96,success,4
35,611,2,cellular,1,no,yes,305,tertiary,no,management,no,married,oct,121,success,1
38,1805,2,unknown,9,no,yes,952,tertiary,no,technician,no,divorced,jun,-1,unknown,0
43,-399,3,cellular,28,no,yes,662,primary,no,blue-collar,yes,single,jul,-1,unknown,0
31,208,7,cellular,12,no,yes,1344,tertiary,no,technician,no,single,aug,-1,unknown,0
30,10884,2,cellular,4,no,yes,333,tertiary,no,management,no,married,may,-1,unknown,0
22,3472,1,cellular,20,no,yes,332,primary,no,student,no,single,oct,183,failure,3
46,556,3,unknown,15,no,yes,646,secondary,yes,admin.,yes,married,may,-1,unknown,0
52,7192,1,cellular,4,no,yes,1486,tertiary,no,management,no,married,aug,-1,unknown,0
35,13460,3,cellular,15,no,yes,1068,tertiary,yes,technician,no,single,may,-1,unknown,0
71,2988,1,telephone,17,no,yes,130,primary,no,retired,no,married,apr,-1,unknown,0
30,102,3,cellular,18,no,yes,364,tertiary,yes,management,no,single,dec,-1,unknown,0
25,1868,1,cellular,26,no,yes,259,secondary,no,student,no,single,oct,103,other,2
34,-578,2,cellular,18,no,yes,767,tertiary,yes,management,no,single,may,-1,unknown,0
51,241,2,cellular,7,no,yes,308,secondary,no,admin.,no,married,dec,-1,unknown,0
25,162,2,cellular,1,no,yes,531,secondary,yes,services,no,single,sep,-1,unknown,0
48,5320,1,unknown,20,no,yes,792,tertiary,yes,management,no,married,jun,-1,unknown,0
42,366,1,cellular,22,no,yes,324,secondary,yes,blue-collar,no,married,may,106,failure,1
55,1504,2,cellular,22,no,yes,338,unknown,yes,management,no,married,may,-1,unknown,0
38,262,2,cellular,3,no,yes,315,secondary,no,admin.,no,single,feb,180,failure,6
26,191,1,cellular,6,no,yes,550,secondary,yes,blue-collar,no,single,may,-1,unknown,0
27,73,1,cellular,10,no,yes,159,tertiary,no,admin.,no,married,feb,-1,unknown,0
75,358,11,cellular,17,no,yes,364,primary,no,retired,no,married,feb,-1,unknown,0
32,483,3,cellular,8,no,yes,580,secondary,no,technician,no,single,aug,-1,unknown,0
39,5047,4,cellular,29,no,yes,218,tertiary,no,management,no,single,apr,-1,unknown,0
46,5862,1,cellular,1,no,yes,84,secondary,no,technician,no,single,jun,-1,unknown,0
40,0,2,cellular,25,no,yes,506,tertiary,yes,management,no,married,mar,-1,unknown,0
36,2843,1,cellular,14,no,yes,186,secondary,no,blue-collar,no,divorced,aug,-1,unknown,0
54,351,2,unknown,6,no,yes,642,primary,yes,self-employed,no,divorced,jun,-1,unknown,0
42,372,3,cellular,4,no,yes,153,tertiary,yes,management,no,married,aug,1,success,2
42,27696,2,cellular,12,no,yes,176,tertiary,no,management,no,married,may,89,success,5
37,133,2,cellular,11,no,yes,1388,secondary,yes,blue-collar,no,single,may,-1,unknown,0
25,3,1,cellular,26,no,yes,170,unknown,no,student,no,single,may,-1,unknown,0
29,15459,7,cellular,18,no,yes,264,tertiary,no,management,no,single,feb,-1,unknown,0
32,2551,3,cellular,21,no,yes,638,tertiary,yes,management,no,single,jul,-1,unknown,0
64,571,2,cellular,20,no,yes,1422,secondary,yes,retired,no,married,apr,-1,unknown,0
55,7803,1,cellular,15,no,yes,441,tertiary,no,management,no,married,jan,-1,unknown,0
56,0,1,cellular,3,no,yes,996,primary,no,management,no,married,feb,-1,unknown,0
28,24,2,cellular,18,no,yes,415,unknown,yes,admin.,no,single,jul,-1,unknown,0
52,2104,2,cellular,3,no,yes,210,tertiary,no,management,no,divorced,jun,-1,unknown,0
36,3158,2,cellular,3,no,yes,144,secondary,yes,technician,no,divorced,jun,-1,unknown,0
25,10,4,cellular,21,no,yes,857,tertiary,yes,student,no,married,jul,-1,unknown,0
66,147,1,telephone,12,no,yes,411,tertiary,no,self-employed,no,married,jan,-1,unknown,0
31,12857,4,telephone,4,no,yes,483,tertiary,yes,management,no,single,may,87,success,2
43,4389,2,telephone,2,no,yes,632,unknown,no,technician,no,divorced,jul,85,success,1
59,474,1,cellular,21,no,yes,252,tertiary,no,management,no,married,aug,-1,unknown,0
35,2326,1,cellular,16,no,yes,319,unknown,yes,management,yes,married,sep,-1,unknown,0
48,3644,9,telephone,31,no,yes,1039,primary,yes,admin.,yes,married,jul,-1,unknown,0
38,1988,2,cellular,27,no,yes,164,tertiary,no,admin.,no,married,mar,130,failure,2
27,1595,2,cellular,29,no,yes,196,secondary,no,admin.,no,married,dec,197,success,2
25,331,4,telephone,26,no,yes,170,secondary,no,student,no,single,aug,-1,unknown,0
56,4623,1,cellular,25,no,yes,305,unknown,no,management,no,married,feb,192,success,1
54,12018,2,cellular,21,no,yes,267,tertiary,yes,management,no,divorced,dec,-1,unknown,0
36,154,7,cellular,26,no,yes,556,tertiary,no,unemployed,no,married,aug,-1,unknown,0
31,190,1,cellular,30,no,yes,514,secondary,no,admin.,no,single,apr,-1,unknown,0
62,3904,2,telephone,29,no,yes,403,secondary,no,entrepreneur,no,married,jan,-1,unknown,0
31,882,1,cellular,4,no,yes,293,tertiary,no,technician,no,single,sep,93,success,1
66,53,4,cellular,12,no,yes,562,unknown,no,retired,no,divorced,jul,-1,unknown,0
32,6542,4,cellular,15,no,yes,1598,tertiary,yes,management,no,single,may,175,failure,5
40,687,1,cellular,2,no,yes,531,secondary,yes,services,no,divorced,feb,208,success,1
43,3064,2,cellular,20,no,yes,2453,primary,yes,blue-collar,no,married,nov,-1,unknown,0
51,9228,4,cellular,18,no,yes,655,secondary,no,housemaid,no,divorced,jul,-1,unknown,0
34,800,1,cellular,5,no,yes,144,secondary,no,blue-collar,no,married,apr,-1,unknown,0
47,3505,2,cellular,17,no,yes,434,tertiary,no,management,no,married,nov,-1,unknown,0
36,5958,1,cellular,22,no,yes,155,tertiary,yes,management,no,single,sep,184,success,1
27,667,2,cellular,29,no,yes,866,tertiary,no,technician,no,single,jan,-1,unknown,0
52,36,1,cellular,11,no,yes,930,secondary,yes,services,yes,divorced,may,-1,unknown,0
44,1059,1,unknown,18,no,yes,2093,primary,no,housemaid,no,single,jun,-1,unknown,0
26,915,1,cellular,2,no,yes,384,secondary,no,technician,no,married,jun,-1,unknown,0
32,1547,1,cellular,26,no,yes,289,secondary,no,technician,no,married,oct,805,other,4
34,3050,1,cellular,13,no,yes,469,tertiary,yes,management,no,married,may,-1,unknown,0
35,7050,3,cellular,11,no,yes,222,tertiary,no,technician,no,married,aug,182,success,4
32,2,2,cellular,11,no,yes,100,tertiary,yes,management,no,single,sep,-1,unknown,0
43,14144,1,cellular,21,no,yes,504,secondary,yes,self-employed,no,married,nov,-1,unknown,0
50,705,1,unknown,5,no,yes,504,primary,no,unemployed,no,married,jun,-1,unknown,0
40,1758,3,unknown,16,no,yes,1230,primary,yes,blue-collar,no,married,may,-1,unknown,0
29,476,1,cellular,18,no,yes,427,tertiary,yes,self-employed,no,single,may,-1,unknown,0
32,348,1,cellular,17,no,yes,926,secondary,yes,technician,no,married,jul,-1,unknown,0
50,5969,1,cellular,25,no,yes,455,tertiary,no,management,no,married,jan,544,failure,2
65,3195,1,telephone,2,no,yes,904,secondary,no,unemployed,no,married,mar,-1,unknown,0
59,2013,2,cellular,17,no,yes,409,tertiary,no,self-employed,no,married,nov,-1,unknown,0
44,121,1,cellular,10,no,yes,412,tertiary,no,entrepreneur,no,married,aug,-1,unknown,0
33,82,1,cellular,25,no,yes,735,secondary,yes,admin.,no,married,jul,-1,unknown,0
33,935,2,cellular,9,no,yes,385,tertiary,no,management,no,single,feb,92,success,8
57,3754,2,cellular,5,no,yes,1063,secondary,no,unemployed,no,married,feb,-1,unknown,0
38,104,3,cellular,6,no,yes,606,tertiary,yes,management,no,single,may,-1,unknown,0
49,4751,4,cellular,12,no,yes,884,tertiary,no,management,no,married,aug,-1,unknown,0
45,1529,1,cellular,13,no,yes,181,unknown,yes,blue-collar,no,married,nov,197,success,1
25,102,2,cellular,8,no,yes,574,secondary,no,technician,yes,single,jul,-1,unknown,0
22,1796,3,cellular,28,no,yes,369,secondary,no,housemaid,no,single,jun,-1,unknown,0
32,935,2,cellular,10,no,yes,161,tertiary,no,management,no,single,aug,375,failure,5
36,365,1,cellular,4,no,yes,643,secondary,no,services,no,single,may,-1,unknown,0
32,222,4,cellular,15,no,yes,820,tertiary,no,management,yes,divorced,jul,-1,unknown,0
45,0,2,cellular,5,no,yes,374,secondary,no,blue-collar,no,single,aug,472,success,1
35,1015,2,unknown,5,no,yes,406,secondary,yes,housemaid,no,single,jun,-1,unknown,0
23,107,1,cellular,14,no,yes,84,secondary,no,student,no,single,oct,183,success,1
50,82,1,telephone,5,no,yes,456,primary,no,blue-collar,no,married,apr,-1,unknown,0
31,877,1,cellular,9,no,yes,192,tertiary,no,management,no,married,jun,93,other,7
61,2557,1,cellular,10,no,yes,89,tertiary,yes,retired,no,married,nov,91,success,4
42,1673,3,cellular,17,no,yes,636,primary,yes,blue-collar,no,married,apr,-1,unknown,0
39,2467,2,cellular,19,no,yes,207,secondary,no,blue-collar,no,married,jul,276,other,3
